CountryName,Year,Value,hash
Jordan,2008,0.07,JOR
Serbia,2009,0.07,SRB
Belarus,1988,0.08,BLR
Poland,1989,0.08,POL
Poland,2005,0.08,POL
West Bank and Gaza,2009,0.08,PSE
Jordan,2010,0.08,JOR
Turkey,2011,0.08,TUR
Russian Federation,2007,0.09,RUS
Montenegro,2008,0.09,MNE
Poland,1987,0.1,POL
Bosnia and Herzegovina,2004,0.1,BIH
Turkey,2008,0.1,TUR
Ukraine,2003,0.11,UKR
Latvia,2004,0.11,LVA
Lithuania,1998,0.12,LTU
Belarus,2001,0.12,BLR
Serbia,2007,0.12,SRB
Poland,1985,0.13,POL
Czech Republic,1996,0.13,CZE
Hungary,2006,0.13,HUN
Montenegro,2006,0.14,MNE
Ukraine,2006,0.14,UKR
Hungary,1993,0.15,HUN
Lithuania,2002,0.16,LTU
Kazakhstan,2007,0.16,KAZ
Slovak Republic,2004,0.17,SVK
Russian Federation,2006,0.17,RUS
Slovak Republic,1996,0.18,SVK
Croatia,1999,0.19,HRV
Albania,1996,0.2,ALB
Albania,2008,0.2,ALB
Uruguay,2010,0.2,URY
Mauritius,2006,0.21,MUS
Montenegro,2011,0.21,MNE
Bulgaria,1994,0.22,BGR
Russian Federation,2005,0.22,RUS
West Bank and Gaza,2004,0.23,PSE
Moldova,2011,0.23,MDA
Jamaica,2004,0.24,JAM
Estonia,1995,0.25,EST
Montenegro,2005,0.25,MNE
Jordan,2006,0.25,JOR
Serbia,2006,0.25,SRB
Seychelles,2006,0.25,SYC
Uruguay,2011,0.25,URY
Belarus,2000,0.26,BLR
Serbia,2002,0.26,SRB
Bulgaria,2007,0.26,BGR
Uruguay,2008,0.26,URY
Uruguay,2009,0.27,URY
Bosnia and Herzegovina,2001,0.28,BIH
"Macedonia, FYR",2005,0.28,MKD
"Macedonia, FYR",2008,0.28,MKD
Romania,1989,0.29,ROU
Lithuania,2001,0.3,LTU
Slovak Republic,2011,0.3,SVK
Jamaica,2002,0.31,JAM
Serbia,2003,0.31,SRB
Azerbaijan,2008,0.31,AZE
Thailand,2010,0.31,THA
Uruguay,2012,0.31,URY
Bulgaria,1997,0.32,BGR
Thailand,2008,0.32,THA
Belarus,1995,0.36,BLR
Turkey,2009,0.36,TUR
Estonia,2003,0.37,EST
Montenegro,2007,0.37,MNE
Belarus,1999,0.38,BLR
Russian Federation,2003,0.38,RUS
Romania,1992,0.4,ROU
Slovak Republic,2010,0.4,SVK
Latvia,2002,0.41,LVA
Serbia,2004,0.41,SRB
Kazakhstan,2006,0.41,KAZ
Latvia,1996,0.42,LVA
Ukraine,2002,0.42,UKR
Moldova,2010,0.42,MDA
Mauritius,2012,0.43,MUS
Albania,2005,0.44,ALB
"Macedonia, FYR",2003,0.45,MKD
Estonia,2008,0.45,EST
Albania,2012,0.46,ALB
Belarus,2002,0.47,BLR
Estonia,2007,0.47,EST
Uruguay,2000,0.48,URY
Uruguay,2007,0.48,URY
Uruguay,1989,0.49,URY
Europe & Central Asia (developing only),2008,0.49,ECA
Europe & Central Asia (developing only),2011,0.49,ECA
Belarus,2003,0.5,BLR
Russian Federation,1988,0.51,RUS
Russian Federation,2002,0.51,RUS
"Macedonia, FYR",2004,0.52,MKD
"Macedonia, FYR",2002,0.53,MKD
Albania,2004,0.53,ALB
Malaysia,1997,0.54,MYS
Malaysia,2004,0.54,MYS
Uruguay,1995,0.55,URY
Latvia,1997,0.56,LVA
Estonia,2001,0.57,EST
Estonia,2002,0.57,EST
Serbia,2005,0.59,SRB
Estonia,2009,0.59,EST
Turkey,2010,0.59,TUR
Estonia,2000,0.6,EST
Uruguay,1997,0.61,URY
Uruguay,2001,0.61,URY
Bulgaria,2003,0.62,BGR
Europe & Central Asia (developing only),2010,0.64,ECA
Uruguay,1996,0.68,URY
Mexico,2006,0.68,MEX
Russian Federation,2004,0.7,RUS
Estonia,2005,0.72,EST
Mexico,2010,0.72,MEX
Albania,2002,0.73,ALB
Estonia,2006,0.73,EST
Uruguay,2006,0.73,URY
Bulgaria,2008,0.73,BGR
Tunisia,2010,0.74,TUN
Moldova,2009,0.78,MDA
Estonia,1993,0.79,EST
Uruguay,2002,0.79,URY
Uruguay,1998,0.81,URY
Estonia,2010,0.81,EST
Bulgaria,1995,0.82,BGR
Chile,2011,0.83,CHL
Lithuania,2011,0.83,LTU
Belarus,1998,0.84,BLR
Russian Federation,2001,0.89,RUS
Uruguay,1992,0.9,URY
"Macedonia, FYR",2006,0.92,MKD
West Bank and Gaza,2007,0.92,PSE
Uruguay,2003,0.95,URY
Turkey,2007,0.95,TUR
Argentina,1991,0.97,ARG
Peru,1997,0.97,PER
Estonia,2011,0.98,EST
Thailand,2006,1.01,THA
Moldova,2007,1.01,MDA
Mexico,2012,1.03,MEX
Paraguay,1990,1.05,PRY
Chile,2006,1.07,CHL
Moldova,2008,1.07,MDA
Latvia,2011,1.07,LVA
Turkey,2002,1.15,TUR
Mexico,2008,1.15,MEX
Turkey,1987,1.16,TUR
Jordan,2002,1.16,JOR
Uruguay,2004,1.19,URY
Latvia,2006,1.19,LVA
"Iran, Islamic Rep.",1998,1.26,IRN
Europe & Central Asia (developing only),2005,1.26,ECA
Jamaica,1990,1.27,JAM
Costa Rica,2010,1.27,CRI
Chile,2009,1.28,CHL
Uruguay,2005,1.31,URY
Jamaica,1999,1.33,JAM
Turkey,2006,1.35,TUR
Costa Rica,2012,1.35,CRI
Costa Rica,2011,1.36,CRI
Tunisia,2005,1.38,TUN
Latvia,2010,1.38,LVA
Poland,1996,1.4,POL
Lithuania,2006,1.4,LTU
Turkey,2004,1.41,TUR
Armenia,2008,1.41,ARM
Argentina,2011,1.41,ARG
Trinidad and Tobago,1988,1.42,TTO
"Iran, Islamic Rep.",1994,1.42,IRN
Kazakhstan,2004,1.45,KAZ
"Iran, Islamic Rep.",2005,1.45,IRN
Turkey,2005,1.45,TUR
Maldives,2004,1.48,MDV
Lithuania,2010,1.48,LTU
Jordan,1997,1.49,JOR
Russian Federation,1993,1.5,RUS
Europe & Central Asia (developing only),1990,1.54,ECA
Armenia,2009,1.56,ARM
Romania,2003,1.57,ROU
Mexico,2004,1.6,MEX
Malaysia,1992,1.63,MYS
Thailand,2002,1.64,THA
Bulgaria,2010,1.64,BGR
"Egypt, Arab Rep.",2008,1.68,EGY
Romania,1998,1.69,ROU
Middle East & North Africa (developing only),2010,1.69,MNA
Middle East & North Africa (developing only),2011,1.69,MNA
Syrian Arab Republic,2004,1.71,SYR
Lithuania,2005,1.71,LTU
Chile,2003,1.73,CHL
Argentina,2010,1.73,ARG
Armenia,2012,1.75,ARM
Jamaica,1996,1.76,JAM
Ukraine,1988,1.77,UKR
Argentina,1992,1.77,ARG
"Egypt, Arab Rep.",2000,1.81,EGY
Turkey,1994,1.84,TUR
Europe & Central Asia (developing only),1987,1.86,ECA
Kyrgyz Republic,2007,1.9,KGZ
Bulgaria,2011,1.9,BGR
Malaysia,1989,1.92,MYS
Argentina,1994,1.93,ARG
Ukraine,1996,1.93,UKR
Ukraine,1995,1.96,UKR
Ukraine,1999,2.03,UKR
Argentina,1993,2.05,ARG
Middle East & North Africa (developing only),2008,2.05,MNA
Costa Rica,2007,2.06,CRI
Thailand,1998,2.08,THA
Malaysia,1995,2.09,MYS
Bulgaria,2001,2.12,BGR
Europe & Central Asia (developing only),2002,2.13,ECA
Lithuania,1993,2.15,LTU
Chile,2000,2.16,CHL
Moldova,2006,2.17,MDA
Chile,1996,2.2,CHL
Dominican Republic,2010,2.24,DOM
Dominican Republic,2012,2.25,DOM
"Egypt, Arab Rep.",2004,2.26,EGY
Europe & Central Asia (developing only),1984,2.27,ECA
Costa Rica,2008,2.28,CRI
Chile,1998,2.32,CHL
Bhutan,2012,2.38,BTN
Malaysia,1987,2.4,MYS
Kazakhstan,2003,2.41,KAZ
Vietnam,2012,2.44,VNM
Morocco,1990,2.45,MAR
Armenia,2011,2.45,ARM
"Egypt, Arab Rep.",1996,2.46,EGY
Romania,2001,2.46,ROU
Armenia,2010,2.5,ARM
El Salvador,2012,2.53,SLV
Dominican Republic,2011,2.54,DOM
Tunisia,2000,2.55,TUN
Morocco,2007,2.57,MAR
Romania,2002,2.63,ROU
Argentina,2009,2.68,ARG
Russian Federation,1999,2.72,RUS
Peru,2010,2.73,PER
Chile,1992,2.74,CHL
Jordan,1992,2.74,JOR
Argentina,2008,2.74,ARG
Russian Federation,1996,2.81,RUS
El Salvador,2011,2.82,SLV
Nicaragua,2005,2.84,NIC
El Salvador,2007,2.85,SLV
Thailand,1996,2.86,THA
Costa Rica,2009,2.86,CRI
Europe & Central Asia (developing only),1993,2.87,ECA
Turkey,2003,2.87,TUR
Europe & Central Asia (developing only),1981,2.88,ECA
Romania,1999,2.89,ROU
Peru,2012,2.89,PER
Peru,2011,2.97,PER
Middle East & North Africa (developing only),2005,2.99,MNA
Dominican Republic,2009,2.99,DOM
Panama,2009,2.99,PAN
Argentina,2007,3.01,ARG
Thailand,2000,3.03,THA
Paraguay,2012,3.03,PRY
Chile,1994,3.05,CHL
"Venezuela, RB",1987,3.13,VEN
Armenia,2006,3.17,ARM
Dominican Republic,2008,3.35,DOM
Armenia,2007,3.37,ARM
Iraq,2007,3.37,IRQ
Peru,2009,3.5,PER
Panama,2011,3.55,PAN
Mexico,1994,3.56,MEX
Costa Rica,2005,3.57,CRI
Thailand,1999,3.61,THA
Dominican Republic,2001,3.68,DOM
Costa Rica,2006,3.72,CRI
Dominican Republic,2007,3.72,DOM
Brazil,2012,3.75,BRA
Kazakhstan,2002,3.76,KAZ
Argentina,2006,3.76,ARG
Argentina,1997,3.77,ARG
Jamaica,1993,3.82,JAM
Panama,2010,3.82,PAN
Europe & Central Asia (developing only),1999,3.83,ECA
Middle East & North Africa (developing only),2002,3.83,MNA
"Iran, Islamic Rep.",1990,3.85,IRN
Argentina,1995,3.87,ARG
Mexico,2002,3.9,MEX
Iraq,2012,3.91,IRQ
Vietnam,2010,3.93,VNM
Ecuador,2012,3.95,ECU
Jamaica,1988,3.97,JAM
Argentina,1998,3.99,ARG
Panama,2012,3.99,PAN
Ecuador,2011,4.04,ECU
Cote d'Ivoire,1986,4.11,CIV
Thailand,1994,4.11,THA
Sri Lanka,2009,4.11,LKA
Trinidad and Tobago,1992,4.16,TTO
"Macedonia, FYR",2000,4.17,MKD
"Iran, Islamic Rep.",1986,4.19,IRN
Argentina,1999,4.2,ARG
Kazakhstan,1993,4.21,KAZ
Costa Rica,1998,4.22,CRI
Armenia,2005,4.22,ARM
Dominican Republic,2006,4.23,DOM
El Salvador,2009,4.24,SLV
Argentina,1996,4.27,ARG
El Salvador,2006,4.27,SLV
Europe & Central Asia (developing only),1996,4.28,ECA
Paraguay,2008,4.32,PRY
"Venezuela, RB",1992,4.4,VEN
Paraguay,2011,4.43,PRY
"Egypt, Arab Rep.",1990,4.46,EGY
Brazil,2011,4.53,BRA
Ecuador,2010,4.58,ECU
Argentina,2005,4.62,ARG
Latin America & Caribbean (developing only),2011,4.63,LAC
Dominican Republic,1992,4.66,DOM
Dominican Republic,1996,4.69,DOM
Georgia,1996,4.72,GEO
Brazil,2009,4.72,BRA
Panama,2008,4.73,PAN
Latin America & Caribbean (developing only),2010,4.76,LAC
Middle East & North Africa (developing only),1996,4.78,MNA
Middle East & North Africa (developing only),1999,4.78,MNA
El Salvador,2008,4.82,SLV
Mexico,1992,4.83,MEX
Peru,2008,4.84,PER
Costa Rica,2004,4.85,CRI
Brazil,2008,4.87,BRA
Chile,1990,4.91,CHL
Mexico,2005,4.93,MEX
Dominican Republic,1997,4.95,DOM
Colombia,2011,4.95,COL
Romania,1994,4.97,ROU
Kazakhstan,1996,4.98,KAZ
Upper middle income,2011,5.04,UMC
Argentina,2000,5.06,ARG
Kyrgyz Republic,2011,5.11,KGZ
El Salvador,2010,5.17,SLV
Bolivia,1990,5.24,BOL
Dominican Republic,2000,5.24,DOM
Dominican Republic,2002,5.27,DOM
Costa Rica,1997,5.3,CRI
Paraguay,2010,5.32,PRY
Middle East & North Africa (developing only),1993,5.33,MNA
Latin America & Caribbean (developing only),2008,5.37,LAC
Dominican Republic,2005,5.38,DOM
Costa Rica,2003,5.4,CRI
Costa Rica,1999,5.43,CRI
Costa Rica,2002,5.5,CRI
Kyrgyz Republic,2008,5.5,KGZ
Costa Rica,2001,5.51,CRI
Mexico,2000,5.53,MEX
Costa Rica,2000,5.56,CRI
Paraguay,2004,5.58,PRY
Kyrgyz Republic,2009,5.63,KGZ
Colombia,2012,5.63,COL
Costa Rica,1986,5.68,CRI
Paraguay,2009,5.7,PRY
Costa Rica,1994,5.75,CRI
Middle East & North Africa (developing only),1990,5.77,MNA
Chile,1987,5.8,CHL
Brazil,2007,5.84,BRA
Tunisia,1990,5.86,TUN
Fiji,2008,5.88,FJI
Brazil,2006,5.93,BRA
Costa Rica,1995,6.01,CRI
Kyrgyz Republic,2010,6.02,KGZ
Ecuador,2009,6.03,ECU
Gabon,2005,6.09,GAB
Paraguay,2005,6.1,PRY
Kazakhstan,2001,6.12,KAZ
Ecuador,2006,6.12,ECU
Colombia,2010,6.17,COL
Moldova,2003,6.25,MDA
Ecuador,2008,6.26,ECU
China,2011,6.26,CHN
Azerbaijan,2001,6.27,AZE
Morocco,2001,6.27,MAR
Colombia,1992,6.29,COL
Argentina,2004,6.29,ARG
"Venezuela, RB",1989,6.31,VEN
Peru,2007,6.31,PER
Algeria,1995,6.38,DZA
Dominican Republic,2003,6.43,DOM
Peru,2006,6.43,PER
Tunisia,1995,6.47,TUN
Tajikistan,2009,6.47,TJK
Middle East & North Africa (developing only),1984,6.57,MNA
"Venezuela, RB",2006,6.63,VEN
Moldova,2004,6.67,MDA
Peru,2004,6.75,PER
Morocco,1998,6.76,MAR
Upper middle income,2010,6.78,UMC
Costa Rica,1993,6.89,CRI
Guyana,1992,6.91,GUY
Ecuador,2007,6.94,ECU
Bolivia,2011,6.97,BOL
Costa Rica,1996,7.02,CRI
Sri Lanka,2006,7.04,LKA
Algeria,1988,7.1,DZA
El Salvador,2005,7.11,SLV
Middle East & North Africa (developing only),1987,7.18,MNA
Brazil,2005,7.18,BRA
Panama,2007,7.2,PAN
Colombia,2009,7.26,COL
Latin America & Caribbean (developing only),2005,7.34,LAC
Paraguay,2007,7.46,PRY
Armenia,2004,7.6,ARM
Paraguay,2003,7.81,PRY
Dominican Republic,2004,7.83,DOM
Peru,2005,7.83,PER
Mexico,1996,7.86,MEX
Colombia,2005,7.87,COL
East Asia & Pacific (developing only),2011,7.93,EAP
Mexico,1989,7.95,MEX
Bolivia,2012,7.98,BOL
El Salvador,2004,8.02,SLV
Cote d'Ivoire,1985,8.08,CIV
Colombia,1989,8.08,COL
Paraguay,2001,8.09,PRY
Costa Rica,1992,8.12,CRI
Brazil,2004,8.14,BRA
Colombia,1991,8.18,COL
Argentina,2001,8.25,ARG
Costa Rica,1990,8.45,CRI
Colombia,2008,8.5,COL
Bolivia,1993,8.51,BOL
Nicaragua,2009,8.54,NIC
Thailand,1992,8.6,THA
Mexico,1998,8.62,MEX
Tunisia,1985,8.64,TUN
Cote d'Ivoire,1987,8.68,CIV
Guyana,1998,8.7,GUY
Paraguay,2006,8.7,PRY
Middle East & North Africa (developing only),1981,8.79,MNA
Upper middle income,2008,8.83,UMC
Colombia,2007,8.84,COL
Brazil,2002,8.87,BRA
Belize,1994,8.93,BLZ
Peru,2003,8.95,PER
Argentina,2003,9,ARG
Colombia,2004,9.01,COL
Belize,1993,9.09,BLZ
Ecuador,2005,9.16,ECU
China,2010,9.19,CHN
Paraguay,1999,9.35,PRY
South Africa,2011,9.42,ZAF
Ecuador,1995,9.48,ECU
Panama,2005,9.49,PAN
"Venezuela, RB",1995,9.56,VEN
"Venezuela, RB",2001,9.57,VEN
Brazil,1998,9.58,BRA
Paraguay,1997,9.6,PRY
Brazil,2003,9.62,BRA
Belize,1996,9.66,BLZ
Costa Rica,1991,9.69,CRI
Brazil,1986,9.7,BRA
"Yemen, Rep.",2005,9.78,YEM
Peru,1994,9.81,PER
Brazil,1999,9.87,BRA
"Venezuela, RB",1998,9.88,VEN
Panama,2004,9.92,PAN
Brazil,1995,9.93,BRA
El Salvador,1995,9.96,SLV
Cambodia,2011,10.05,KHM
Ecuador,1998,10.16,ECU
Panama,2006,10.18,PAN
Brazil,2001,10.2,BRA
Latin America & Caribbean (developing only),2002,10.22,LAC
Bhutan,2007,10.22,BTN
East Asia & Pacific (developing only),2010,10.29,EAP
Colombia,2003,10.34,COL
Ecuador,2004,10.45,ECU
"Yemen, Rep.",1998,10.47,YEM
Bolivia,2008,10.48,BOL
Latin America & Caribbean (developing only),1996,10.53,LAC
Costa Rica,1989,10.59,CRI
Panama,2003,10.67,PAN
Bolivia,2009,10.67,BOL
Armenia,2003,10.68,ARM
Colombia,1988,10.69,COL
Brazil,1997,10.9,BRA
Latin America & Caribbean (developing only),1999,10.95,LAC
Kyrgyz Republic,2004,10.99,KGZ
Colombia,2006,11.04,COL
Panama,2002,11.07,PAN
Colombia,2002,11.14,COL
Brazil,1996,11.21,BRA
Cambodia,2010,11.25,KHM
Belize,1998,11.31,BLZ
Peru,1985,11.34,PER
"Venezuela, RB",1999,11.41,VEN
Paraguay,1995,11.5,PRY
El Salvador,1996,11.54,SLV
Thailand,1990,11.55,THA
Peru,2002,11.56,PER
Bolivia,2004,11.69,BOL
Guatemala,2000,11.79,GTM
Latin America & Caribbean (developing only),1993,11.88,LAC
Upper middle income,2005,11.88,UMC
Ecuador,2003,12,ECU
Latin America & Caribbean (developing only),1987,12.13,LAC
Dominican Republic,1989,12.16,DOM
Latin America & Caribbean (developing only),1990,12.18,LAC
Tajikistan,2007,12.18,TJK
Bolivia,2007,12.19,BOL
Belize,1999,12.21,BLZ
Moldova,1992,12.25,MDA
China,2008,12.34,CHN
Honduras,2009,12.4,HND
Belize,1997,12.45,BLZ
Moldova,2005,12.49,MDA
Nicaragua,1998,12.51,NIC
Peru,2000,12.51,PER
Paraguay,2002,12.52,PRY
Latin America & Caribbean (developing only),1981,12.58,LAC
Argentina,2002,12.58,ARG
Panama,1999,12.66,PAN
Pakistan,2010,12.74,PAK
Ecuador,1987,12.86,ECU
Cambodia,2009,12.93,KHM
Honduras,1986,12.99,HND
Colombia,1996,13,COL
"Venezuela, RB",2005,13.17,VEN
Georgia,1998,13.36,GEO
Kyrgyz Republic,2006,13.38,KGZ
Peru,2001,13.39,PER
El Salvador,2003,13.4,SLV
Botswana,2009,13.41,BWA
Honduras,2010,13.41,HND
Guatemala,2006,13.45,GTM
Brazil,1985,13.52,BRA
Brazil,1987,13.64,BRA
El Salvador,2000,13.67,SLV
South Africa,2009,13.67,ZAF
Guatemala,2011,13.7,GTM
Brazil,1989,13.71,BRA
Middle income,2011,13.71,MIC
Cabo Verde,2007,13.72,CPV
East Asia & Pacific (developing only),2008,13.72,EAP
El Salvador,1999,13.73,SLV
Cote d'Ivoire,1988,13.76,CIV
Panama,2000,13.82,PAN
Georgia,2006,13.87,GEO
Sri Lanka,2002,13.95,LKA
Georgia,2009,13.99,GEO
Belize,1995,14.03,BLZ
Georgia,2008,14.05,GEO
Latin America & Caribbean (developing only),1984,14.1,LAC
Georgia,2012,14.14,GEO
Georgia,2002,14.19,GEO
Peru,1998,14.36,PER
Nicaragua,2001,14.37,NIC
Turkmenistan,1988,14.4,TKM
El Salvador,2001,14.4,SLV
Armenia,2002,14.5,ARM
World,2011,14.5,WLD
Panama,1997,14.57,PAN
Ecuador,1994,14.59,ECU
Honduras,2008,14.61,HND
Brazil,1988,14.68,BRA
El Salvador,2002,14.68,SLV
Georgia,2007,14.75,GEO
Panama,1998,14.77,PAN
Georgia,2005,14.86,GEO
Moldova,2002,14.96,MDA
Sri Lanka,1990,15.01,LKA
Georgia,2004,15.11,GEO
El Salvador,1989,15.24,SLV
Suriname,1999,15.54,SUR
Georgia,2003,15.62,GEO
Moldova,1997,15.66,MDA
Panama,1995,15.69,PAN
China,2005,15.77,CHN
Peru,1999,15.8,PER
Honduras,2007,15.8,HND
"Venezuela, RB",2002,15.85,VEN
Moldova,1988,15.86,MDA
Bolivia,2006,15.86,BOL
Brazil,1993,15.87,BRA
"Venezuela, RB",2004,15.88,VEN
Georgia,2011,16.05,GEO
Middle income,2010,16.11,MIC
Colombia,1999,16.18,COL
Ecuador,1999,16.19,ECU
Indonesia,2011,16.2,IDN
Brazil,1990,16.23,BRA
Guatemala,1998,16.23,GTM
World,2010,16.3,WLD
Sri Lanka,1995,16.32,LKA
Dominican Republic,1986,16.37,DOM
Guatemala,2004,16.47,GTM
Honduras,2011,16.48,HND
Brazil,1992,16.7,BRA
East Asia & Pacific (developing only),2005,16.7,EAP
South Africa,2006,16.72,ZAF
Armenia,1998,16.76,ARM
Vietnam,2008,16.82,VNM
Honduras,2001,16.96,HND
Bolivia,1997,16.98,BOL
Low & middle income,2011,16.98,LMY
El Salvador,1991,17.07,SLV
Pakistan,2007,17.15,PAK
Georgia,1999,17.19,GEO
Thailand,1988,17.25,THA
El Salvador,1998,17.38,SLV
Georgia,2001,17.42,GEO
Armenia,1996,17.5,ARM
Georgia,1997,17.52,GEO
Georgia,2000,17.75,GEO
Colombia,2000,17.85,COL
Colombia,2001,17.86,COL
Guatemala,2003,17.97,GTM
Georgia,2010,18.04,GEO
Indonesia,2010,18.04,IDN
Philippines,2009,18.1,PHL
Bolivia,2005,18.31,BOL
World,2008,18.6,WLD
Kyrgyz Republic,1993,18.61,KGZ
Armenia,2001,18.83,ARM
Djibouti,2002,18.83,DJI
Philippines,2012,18.96,PHL
Middle income,2008,19.02,MIC
"Venezuela, RB",2003,19.06,VEN
Low & middle income,2010,19.15,LMY
Honduras,1997,19.45,HND
Sudan,2009,19.8,SDN
Guatemala,2002,19.91,GTM
Kyrgyz Republic,2005,19.91,KGZ
Sri Lanka,1985,19.96,LKA
Upper middle income,2002,20.01,UMC
Ecuador,2000,20.32,ECU
Tajikistan,2004,20.7,TJK
Panama,1991,20.89,PAN
Cambodia,2008,20.89,KHM
St. Lucia,1995,20.96,LCA
Honduras,1993,20.97,HND
Cabo Verde,2002,21.02,CPV
Cote d'Ivoire,1995,21.09,CIV
World,2005,21.1,WLD
Mauritania,2000,21.16,MRT
Bolivia,2001,21.33,BOL
South Africa,1995,21.43,ZAF
Vietnam,2006,21.44,VNM
Indonesia,2005,21.55,IDN
Low & middle income,2008,21.85,LMY
Bolivia,2002,21.98,BOL
Lower middle income,2011,22.05,LMC
Middle income,2005,22.22,MIC
Honduras,2006,22.4,HND
Pakistan,2005,22.58,PAK
Philippines,2006,22.58,PHL
Pakistan,2004,22.59,PAK
Indonesia,2008,22.71,IDN
Panama,1989,22.87,PAN
Philippines,2003,22.88,PHL
Bolivia,1999,23.32,BOL
Mauritania,1995,23.4,MRT
Mauritania,2008,23.43,MRT
Namibia,2009,23.54,NAM
India,2011,23.62946379,IND
Philippines,1997,23.7,PHL
Nepal,2010,23.74,NPL
Bhutan,2003,23.96,BTN
Honduras,1994,24.21,HND
South Africa,1993,24.3,ZAF
Botswana,2003,24.36,BWA
Honduras,1998,24.4,HND
South Asia,2011,24.5,SAS
Philippines,2000,24.59,PHL
Honduras,2004,24.59,HND
Kyrgyz Republic,2003,24.71,KGZ
Low & middle income,2005,24.81,LMY
Turkmenistan,1998,24.82,TKM
Upper middle income,1999,24.83,UMC
Honduras,1999,24.84,HND
Cameroon,2001,24.86,CMR
Moldova,2001,25.01,MDA
Lower middle income,2010,25.15,LMC
Azerbaijan,1995,25.23,AZE
Mauritania,2004,25.41,MRT
Moldova,1998,25.54,MDA
Maldives,1998,25.59,MDV
Honduras,2003,25.59,HND
Upper middle income,1996,25.63,UMC
Honduras,2005,25.85,HND
World,2002,26.1,WLD
Honduras,1995,26.18,HND
South Africa,2000,26.2,ZAF
Cote d'Ivoire,1993,26.47,CIV
Honduras,1992,26.86,HND
Bolivia,2000,26.87,BOL
East Asia & Pacific (developing only),2002,27.34,EAP
Honduras,2002,27.48,HND
Cameroon,2007,27.61,CMR
China,2002,28.06,CHN
Sao Tome and Principe,2000,28.18,STP
Guatemala,1989,28.36,GTM
Honduras,1996,28.48,HND
Kenya,1994,28.5,KEN
Middle income,2002,28.5,MIC
Ghana,2005,28.59,GHA
South Asia,2010,28.96,SAS
Pakistan,1998,29.05,PAK
Lower middle income,2008,29.05,LMC
World,1999,29.1,WLD
Fiji,2002,29.16,FJI
Indonesia,2002,29.39,IDN
Cote d'Ivoire,2002,29.66,CIV
Kyrgyz Republic,2002,29.74,KGZ
Cote d'Ivoire,1998,30.06,CIV
